Id,URL,entityType,restaurantId,restaurantName,categoryId,categoryName,subCategoryId,subCategoryName,itemId,itemName,variantGroupId,variantGroupName,variantId,variantName,variantPrice,addonGroupId,addonGroupName,addonId,addonName,addonPrice,tags,Item Rating,reviews,item_image,item Description, Item Description Count,price,crawled_at
13,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581761,Motichur Laddu,49482735.0,Quantity,136989633.0,1 Kg,726.0,,,,,,BESTSELLER,4.0999999,7,https://b.zmtcdn.com/data/dish_photos/164/87bb059348c7a2dde5bc299462870164.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,726.0,2023-09-04 13:14:14
14,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,ITEM,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581739,Kaju Katli,,,,,,,,,,,BESTSELLER,3.3499999,10,https://b.zmtcdn.com/data/dish_photos/26a/9bd060d570a2bb2c4b99cb2e8002926a.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,352.0,2023-09-04 13:14:36
15,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581739,Kaju Katli,49482718.0,Quantity,136989576.0,250 Grams,352.0,,,,,,BESTSELLER,3.3499999,10,https://b.zmtcdn.com/data/dish_photos/26a/9bd060d570a2bb2c4b99cb2e8002926a.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,352.0,2023-09-04 13:14:58
16,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581739,Kaju Katli,49482718.0,Quantity,136989577.0,500 Grams,704.0,,,,,,BESTSELLER,3.3499999,10,https://b.zmtcdn.com/data/dish_photos/26a/9bd060d570a2bb2c4b99cb2e8002926a.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,704.0,2023-09-04 13:15:20
17,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581739,Kaju Katli,49482718.0,Quantity,136989578.0,1 Kg,1408.0,,,,,,BESTSELLER,3.3499999,10,https://b.zmtcdn.com/data/dish_photos/26a/9bd060d570a2bb2c4b99cb2e8002926a.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,1408.0,2023-09-04 13:15:42
18,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,ITEM,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581760,Angoori Rasmalai,,,,,,,,,,,BESTSELLER,3.61999989,31,https://b.zmtcdn.com/data/dish_photos/e75/df0dd2f76921078665d8bc6a4b4d8e75.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,82.0,2023-09-04 13:16:04
19,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581760,Angoori Rasmalai,49482734.0,Quantity,136989627.0,100 Grams,82.0,,,,,,BESTSELLER,3.61999989,31,https://b.zmtcdn.com/data/dish_photos/e75/df0dd2f76921078665d8bc6a4b4d8e75.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,82.0,2023-09-04 13:16:26
20,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581760,Angoori Rasmalai,49482734.0,Quantity,136989628.0,250 Grams,206.25,,,,,,BESTSELLER,3.61999989,31,https://b.zmtcdn.com/data/dish_photos/e75/df0dd2f76921078665d8bc6a4b4d8e75.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,206.25,2023-09-04 13:16:48
21,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581760,Angoori Rasmalai,49482734.0,Quantity,136989629.0,500 Grams,412.5,,,,,,BESTSELLER,3.61999989,31,https://b.zmtcdn.com/data/dish_photos/e75/df0dd2f76921078665d8bc6a4b4d8e75.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,412.5,2023-09-04 13:17:10
22,https://www.zomato.com/hyderabad/burfi-ghar-miyapur,VARIANT,19159895,Burfi Ghar,32197920,Sweets,47125790,,491581760,Angoori Rasmalai,49482734.0,Quantity,136989630.0,1 Kg,825.0,,,,,,BESTSELLER,3.61999989,31,https://b.zmtcdn.com/data/dish_photos/e75/df0dd2f76921078665d8bc6a4b4d8e75.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,0,825.0,2023-09-04 13:17:32
